source,purpose,query_id,seed_id,executed_at_utc,http_status,response_bytes,response_sha256,request_url,error
openalex,query-retrieval,oa-qa-02,asb-2024,2026-08-21T07:39:04+00:00,200,17481,6d6d758eaa414e2a5e0872d23015a72776e5cb67a4177959ea33ab56f9acc2f9,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22LLM+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-03,agentdojo-2024,2026-08-21T07:39:06+00:00,200,1076,c645e778fe10388719901bb0ba324cdd77da4ddab094e7d6057e5c64c1ca653e,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22large+language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-03,indirect-prompt-injection-2023,2026-08-21T07:39:06+00:00,200,1126,1288fe3c809f80f0eff0eaef827181e89a1314106447cb7bb91ba62051f0bd8b,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22large+language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-03,toolemu-2023,2026-08-21T07:39:06+00:00,200,967,2fbad5855d8511d917a4964fe14c5aaed8ff9b92904af090bdba90584bf9cfa2,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22large+language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-03,agentpoison-2024,2026-08-21T07:39:06+00:00,200,1010,8ed258a4c81432c1e56e328d4bede2375a07bdda7d4521842bb5ca6f4c803415,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22large+language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-03,asb-2024,2026-08-21T07:39:06+00:00,200,17531,17cfb7108e99fbb3247b9ce0e1016d6b4675b1ab575142811657d39ec7d7f31e,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22large+language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-03,injecagent-2024,2026-08-21T07:39:06+00:00,200,1075,c90601f3a00d35d048e59467ef565d5dd7d960276ad62ed5432d4511ae7b7cc9,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22large+language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-04,indirect-prompt-injection-2023,2026-08-21T07:39:09+00:00,200,1108,8944ae77eb11d0a07d5e895bd8a73dc9c90e67df384cc659b3df9f9b2eb7a2a2,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-04,agentdojo-2024,2026-08-21T07:39:09+00:00,200,1058,fbbbd5bf93a216853bdb27b46892dc0bcd016396a66091f9dcde4b3227dbf893,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-04,agentpoison-2024,2026-08-21T07:39:09+00:00,200,993,6377a6eac53a1ca04b08c28abea6f8e0574e760422b16fa96aed6b906ed77752,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-04,asb-2024,2026-08-21T07:39:09+00:00,200,17515,3c9ca1511e3e239958f8bbd8e14daf6158d2c371026dae72a75ba06be495ed58,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-04,toolemu-2023,2026-08-21T07:39:09+00:00,200,950,2e306e4c1c0bf58d5bec82f4268729e52dc3578d06bb64c514dd8bab66078407,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-04,injecagent-2024,2026-08-21T07:39:09+00:00,200,1058,21c8e09fa9b261b61bb546539fed35bd604d1cf66f7577f98b29cbcb2d52e826,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22language+model+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-05,agentpoison-2024,2026-08-21T07:39:12+00:00,200,962,4530f3908fc424c025dd9c9d16b82145964a885fa7ddfbd0398b6791ac670ac0,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22agentic+AI%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-05,agentdojo-2024,2026-08-21T07:39:11+00:00,200,1028,50029f665f5989137832fa6e7f08587a6377fd1c651fa5b3ebc83c99c594e7ef,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22agentic+AI%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-05,injecagent-2024,2026-08-21T07:39:12+00:00,200,1027,ef49b1006066ad4bb55f5923439b139bc52f23dc135d7e3177d70241ef474065,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22agentic+AI%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-05,asb-2024,2026-08-21T07:39:12+00:00,200,1035,c18a5be41ca15fa17faa7fe5f5f1f6a372f492bb9762649da5f4ca18c12195ed,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22agentic+AI%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-05,toolemu-2023,2026-08-21T07:39:12+00:00,200,919,673361fa8ff2f3fd98cd00d9276f4a4b04395a0e225540d8b7af378d21219fff,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22agentic+AI%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-05,indirect-prompt-injection-2023,2026-08-21T07:39:11+00:00,200,1078,cfe1717784aad0c3b0a427c589d3c2f8cd978d7132cb52f7e267138a87460924,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22agentic+AI%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-06,indirect-prompt-injection-2023,2026-08-21T07:39:14+00:00,200,1096,49b5641076fb1173ad28e2ce5021fd388cf855a0cef14b6f4fec592339f218d8,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22tool-using+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-06,toolemu-2023,2026-08-21T07:39:14+00:00,200,937,5aa42c53f7c59d9a5645fb3e371b544ddd20e51b1fda787cd93a528c678862bd,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22tool-using+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-06,agentdojo-2024,2026-08-21T07:39:14+00:00,200,1046,07bcbc9a0a8a81d2d9e4f768a3740f834ce27eb0be9dd507065ef8ae5581ff08,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22tool-using+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-06,agentpoison-2024,2026-08-21T07:39:14+00:00,200,980,47e4ce4f65d1a059441dbaa73e02a3a6121c4ed7a4d96819f731619fffcf781f,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22tool-using+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-06,asb-2024,2026-08-21T07:39:14+00:00,200,1053,ee800f5b8a2111b79a366e930a5025b94c097d2c1be962ae0464309ba60c3148,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22tool-using+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-06,injecagent-2024,2026-08-21T07:39:14+00:00,200,1045,2c8d092bda4b338e25c1f3521fc0b8911b6038c11d89234bab55313d1c0fba83,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22tool-using+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-07,agentdojo-2024,2026-08-21T07:39:16+00:00,200,1047,fb004d18aae43a205584b7db106b5c8e4dcd2895944ea652e895ad0f7dc2f695,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22autonomous+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-07,injecagent-2024,2026-08-21T07:39:16+00:00,200,1046,5e1c4077b90cc577801c6f1cf8b4277f0a0ee0d5f7c527c7315bfd36f6b55937,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22autonomous+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-07,toolemu-2023,2026-08-21T07:39:16+00:00,200,938,336692ddaee51b6fd9a88b48fa49751a6256c33e5e7066dcce080c1bf359e800,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22autonomous+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-07,asb-2024,2026-08-21T07:39:16+00:00,200,1054,1677d3f201e5d42ffd92772bd9792efce4ff491d7db551255c34787f2015c3e6,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22autonomous+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-07,agentpoison-2024,2026-08-21T07:39:16+00:00,200,981,0d5f8051522d54e1280eb19aea02a313e963b9fe5722b08dbec4c8226216e785,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22autonomous+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qa-07,indirect-prompt-injection-2023,2026-08-21T07:39:16+00:00,200,17863,7d56d03f793bd3fd6eac0f2a885f6d49c584829e265fae47fe7d1ac8930d15f4,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22autonomous+agent%22+security+attack+vulnerability+threat+poisoning+%22prompt+injection%22&per-page=1,
openalex,query-retrieval,oa-qd-01,injecagent-2024,2026-08-21T07:39:19+00:00,200,1068,1b9179178e24d3f4b1686a97979cfb50964b585388a78ae39851b08352264192,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22AI+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-01,agentpoison-2024,2026-08-21T07:39:19+00:00,200,1003,d98209a07f924898430fdbbdf5927b1f252090cce8f93eeb362f25bb4a590e1e,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22AI+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-01,agentdojo-2024,2026-08-21T07:39:19+00:00,200,1069,388c6abc515a05cd34a61032ca82f834bba0269b89bb62b407ed2bf0be0de12d,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22AI+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-01,indirect-prompt-injection-2023,2026-08-21T07:39:19+00:00,200,1119,44f28df9035d7acb66c84a3c8e67ddcf581e722a234c5acf0cebc8e0986bb97f,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22AI+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-01,toolemu-2023,2026-08-21T07:39:19+00:00,200,960,5feb40bed42059692ea8cee6db4b3f3c854a77a9761e47bfe0b5e3e619734937,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22AI+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-01,asb-2024,2026-08-21T07:39:19+00:00,200,1076,a02c2294b0afe8fe3b9f0490720669970a03e28952227b65aedd455922d78f28,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22AI+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-02,injecagent-2024,2026-08-21T07:39:22+00:00,200,1070,9b263bbadb4938428fb128ecbae35da2f3229e93b90f015459cbb9f7ca433c79,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22LLM+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-02,agentdojo-2024,2026-08-21T07:39:22+00:00,200,1071,514e836ec38ea1b7981c01b62c5d0383159f1bf723b15c06e9e88a8d184bea2d,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22LLM+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-02,agentpoison-2024,2026-08-21T07:39:22+00:00,200,1005,b93ebafb826da0601ae64ccbc29584f55d1641c0efa9b7f705899e30893ff34f,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22LLM+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-02,asb-2024,2026-08-21T07:39:22+00:00,200,1078,c09418c489b87d732441e74e54634980897e520fd2a321c07b832cb533948fc6,https://api.openalex.org/works?filter=title.search%3AAgent+Security+Bench+%28ASB%29%3A+Formalizing+and+Benchmarking+Attacks+and+Defenses+in+LLM-based+Agents&search=%22LLM+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-02,indirect-prompt-injection-2023,2026-08-21T07:39:22+00:00,200,1121,8a90422bf8feca032c369de731eda40a01cbbc6717afff20cb0c5ae8514c208b,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22LLM+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-02,toolemu-2023,2026-08-21T07:39:22+00:00,200,962,1a551f7d2e9fcab32c3395fed8b68514631747076619c2d9a103c864aa2784a8,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22LLM+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-03,agentdojo-2024,2026-08-21T07:39:24+00:00,200,1122,8a8861885f089518d5c691ac8909f1c1f91e78e2085199ec9a702767521b4a3f,https://api.openalex.org/works?filter=title.search%3AAgentDojo%3A+A+Dynamic+Environment+to+Evaluate+Prompt+Injection+Attacks+and+Defenses+for+LLM+Agents&search=%22large+language+model+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-03,agentpoison-2024,2026-08-21T07:39:24+00:00,200,1057,04cc1b8739a97dd240b5425a4581492a3793253cac8774ef21b019ac4cf5fef0,https://api.openalex.org/works?filter=title.search%3AAgentPoison%3A+Red-teaming+LLM+Agents+via+Poisoning+Memory+or+Knowledge+Bases&search=%22large+language+model+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-03,toolemu-2023,2026-08-21T07:39:25+00:00,200,1013,29f409e86d7ea5cb6d15d3e47bb81d0accc644a0f8ad6597e16131d940d7ee08,https://api.openalex.org/works?filter=title.search%3AIdentifying+the+Risks+of+LM+Agents+with+an+LM-Emulated+Sandbox&search=%22large+language+model+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-03,injecagent-2024,2026-08-21T07:39:24+00:00,200,1121,b9d717c1bc260f3f99e08526532d061a527913e27bf5cc1d3f7516581cdb3e68,https://api.openalex.org/works?filter=title.search%3AInjecAgent%3A+Benchmarking+Indirect+Prompt+Injections+in+Tool-Integrated+Large+Language+Model+Agents&search=%22large+language+model+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
openalex,query-retrieval,oa-qd-03,indirect-prompt-injection-2023,2026-08-21T07:39:25+00:00,200,1172,ec51108db317ed99a05c6d13abf9d94bd2b2f9babd9f79c3f9c3a70fbedb8aae,https://api.openalex.org/works?filter=title.search%3ANot+what+you%27ve+signed+up+for%3A+Compromising+Real-World+LLM-Integrated+Applications+with+Indirect+Prompt+Injection&search=%22large+language+model+agent%22+security+defense+authorization+authentication+delegation+provenance+forensic+monitoring&per-page=1,
